customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
7109-CQYUZ,0,Male,0,0,0,52,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,89.25,4652.4,2.93
7109-MFBYV,0,Male,0,0,0,26,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.45,1233.15,1.49
7110-BDTWG,0,Female,0,1,0,71,0,0,DSL,0,0,1,1,0,1,Two year,1,Electronic check,47.05,3263.6,1.55
7112-OPOTK,1,Male,0,0,0,33,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,68.25,2171.15,2.24
7113-HIPFI,0,Male,0,1,1,66,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,65.85,4097.05,2.16
7114-AEOZE,0,Female,0,0,0,60,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.85,1128.1,0.65
7115-IRDHS,0,Female,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.65,1830.05,0.81
7115-SIPGA,0,Male,0,0,1,69,1,1,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),79.45,5502.55,2.61
7117-EVURU,0,Male,0,0,0,39,0,0,DSL,1,1,0,1,1,0,Month-to-month,1,Credit card (automatic),48.95,1880.85,1.61
7120-RFMVS,1,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,84.5,84.5,2.78
7123-WQUHX,0,Male,0,0,0,38,1,1,Fiber optic,0,0,1,1,1,0,One year,0,Bank transfer (automatic),95.0,3605.6,3.12
7124-UGSUR,1,Female,1,1,0,61,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),104.4,6405.0,3.43
7126-RBHSD,0,Female,0,1,0,17,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,78.9,1348.95,2.59
7128-GGCNO,0,Male,0,0,0,46,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),72.8,3249.4,2.39
7129-ACFOG,0,Female,0,0,0,5,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,53.8,283.95,1.77
7129-AZJDE,0,Male,0,1,1,34,1,0,Fiber optic,0,0,0,0,0,1,One year,1,Bank transfer (automatic),78.95,2647.2,2.59
7129-CAKJW,0,Female,0,0,0,17,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),80.05,1345.65,2.63
7130-CTCUS,0,Male,1,1,0,16,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),54.55,825.1,1.79
7130-VTEWQ,1,Female,1,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.75,606.25,2.49
7130-YXBRO,0,Male,0,1,0,48,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),111.45,5315.1,3.66
7131-ZQZNK,0,Female,0,1,1,60,0,0,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),59.85,3590.2,1.97
7132-EASOG,0,Male,0,1,1,7,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,150.0,0.68
7133-VBDCG,1,Female,0,0,0,25,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.85,2015.35,2.62
7134-HBPBS,0,Female,1,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),108.1,7774.05,3.55
7134-MJPDY,0,Female,1,0,0,66,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),102.85,6976.75,3.38
7136-IHZJA,0,Female,0,1,1,40,1,0,DSL,1,1,0,1,0,1,Month-to-month,1,Mailed check,71.35,2847.2,2.34
7136-RVDTZ,1,Male,1,0,0,70,0,0,DSL,0,0,0,0,1,1,One year,1,Electronic check,45.25,3264.45,1.49
7137-NAXML,0,Male,0,0,0,23,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.15,405.6,0.66
7137-RYLPP,1,Male,1,1,0,37,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.7,3171.15,2.82
7138-GIRSH,0,Male,0,0,0,50,1,1,DSL,0,0,1,1,0,1,Two year,0,Bank transfer (automatic),69.5,3418.2,2.28
7139-JZFVG,0,Male,0,1,1,60,1,0,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),60.5,3694.45,1.99
7140-ADSMJ,0,Male,0,0,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.45,162.3,0.67
7142-HVGBG,1,Male,1,1,0,43,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.0,4414.3,3.38
7143-BQIBA,0,Male,0,0,0,10,1,0,DSL,1,0,0,1,1,0,Month-to-month,0,Bank transfer (automatic),62.25,612.95,2.05
7145-FEJWU,0,Female,0,0,1,12,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.3,1275.65,3.46
7147-AYBAA,0,Male,0,0,0,37,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.35,2552.9,2.31
7148-XZPHA,0,Male,0,1,1,55,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,0,Electronic check,79.4,4238.45,2.61
7153-CHRBV,0,Female,0,1,1,57,1,0,DSL,1,0,1,1,0,0,One year,1,Mailed check,59.3,3274.35,1.95
7153-OANIO,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.95,69.95,2.3
7156-MHUGY,1,Male,1,0,0,13,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.5,1201.15,2.97
7156-MXBJE,0,Female,0,0,0,43,1,1,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),85.1,3662.25,2.8
7157-SMCFK,0,Male,0,0,1,61,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,1124.2,0.65
7159-FVYPK,0,Female,0,1,1,3,1,1,DSL,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),69.15,235.0,2.27
7159-NOKYQ,0,Male,0,1,0,67,1,1,Fiber optic,0,1,1,0,0,1,Two year,1,Electronic check,93.15,6368.2,3.06
7161-DFHUF,0,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,23.85,1672.1,0.78
7162-WPHPM,0,Male,0,1,1,58,1,1,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),71.6,4230.25,2.35
7163-OCEQI,0,Male,0,1,1,22,1,1,DSL,0,0,1,1,1,1,One year,1,Mailed check,78.65,1663.75,2.58
7164-BPTUT,0,Male,0,0,1,57,1,1,DSL,1,1,1,1,1,1,Two year,0,Mailed check,89.55,5012.35,2.94
7165-CNJFG,0,Male,1,1,0,35,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,94.55,3365.4,3.11
7167-PCEYD,0,Male,0,0,0,67,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.8,1311.3,0.65
7168-HDQHG,0,Female,0,1,1,36,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.2,702.9,0.63
7169-YWAMK,0,Male,0,1,1,72,1,0,DSL,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),68.4,4855.35,2.25
7173-TETGO,0,Female,1,1,0,72,1,1,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),78.5,5602.25,2.58
7175-NTIXE,0,Female,0,0,0,25,1,0,DSL,1,0,0,1,1,1,Month-to-month,1,Credit card (automatic),76.15,1992.95,2.5
7176-WIONM,0,Female,0,1,0,12,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),49.85,617.15,1.64
7176-WRTNX,0,Male,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.95,7711.25,3.78
7180-PISOG,1,Male,0,1,1,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.5,74.5,2.45
7181-BQYBV,1,Female,0,1,1,1,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,102.45,102.45,3.37
7181-OQCUT,0,Male,0,0,0,21,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Mailed check,103.85,2215.0,3.41
7182-OVLBJ,0,Female,0,1,1,62,1,1,Fiber optic,1,0,0,0,1,1,Two year,1,Bank transfer (automatic),101.15,6638.35,3.32
7184-LRUUR,0,Female,0,0,0,22,1,0,DSL,0,1,1,0,1,0,One year,0,Bank transfer (automatic),65.25,1441.8,2.14
7188-CBBBA,0,Female,0,0,0,65,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,95.5,6153.85,3.14
7190-XHTWJ,0,Female,0,0,0,38,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.3,755.5,0.63
7191-ADRGF,0,Male,0,1,0,44,0,0,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),54.3,2390.45,1.78
7196-LIWRH,0,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.55,124.45,0.64
7197-VOJMM,0,Male,0,1,0,67,1,0,DSL,1,1,0,1,0,1,Two year,1,Credit card (automatic),69.2,4671.65,2.27
7198-GLXTC,1,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,79.0,143.65,2.6
7203-OYKCT,0,Male,0,0,0,72,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,104.95,7544.3,3.45
7205-BAIAD,0,Female,0,0,0,40,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.6,827.3,0.68
7206-GZCDC,1,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.25,69.25,2.27
7206-PQBBZ,0,Male,1,1,0,11,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.2,834.7,2.31
7207-RMRDB,1,Female,0,1,1,65,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.5,6985.65,3.47
7208-PSIHR,0,Female,0,1,0,70,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),104.3,7188.5,3.43
7209-JCUDS,1,Male,0,0,0,10,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.9,1048.85,3.12
7216-EWTRS,1,Female,1,1,0,1,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.8,100.8,3.31
7216-KAOID,0,Male,0,1,1,41,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.5,798.2,0.64
7217-JYHOQ,0,Male,0,1,1,24,1,0,DSL,1,1,0,1,0,1,Month-to-month,1,Credit card (automatic),70.3,1706.45,2.31
7218-HKQFK,1,Male,0,1,0,2,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,94.2,167.5,3.09
7219-TLZHO,0,Female,0,1,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.85,62.9,0.68
7225-CBZPL,0,Male,1,1,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.8,1563.9,3.11
7225-IILWY,0,Male,0,1,1,68,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.75,1686.15,0.85
7228-OMTPN,1,Male,0,0,0,4,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,88.45,370.65,2.91
7228-PAQPD,0,Female,0,0,0,14,1,0,DSL,0,0,0,1,0,1,One year,0,Credit card (automatic),59.1,772.85,1.94
7233-DRTRF,0,Male,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.4,6444.05,3.36
7233-IOQNP,0,Female,0,1,0,43,0,0,DSL,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),34.0,1505.35,1.12
7233-PAHHL,0,Male,0,1,1,66,1,1,DSL,1,0,1,1,1,1,Two year,1,Mailed check,84.0,5714.25,2.76
7234-FECYN,1,Female,1,0,0,8,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,101.35,780.5,3.33
7234-KMNRQ,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.0,73.45,0.62
7235-NXZCP,1,Male,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.85,156.4,2.46
7239-HZZCX,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,19.75,0.65
7240-ETPTR,1,Female,0,1,0,9,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,48.75,442.2,1.6
7240-FQLHE,1,Female,1,1,0,18,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),99.75,1836.25,3.28
7241-AJHFS,0,Male,0,0,0,32,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),87.65,2766.4,2.88
7242-EDTYC,0,Male,0,0,1,44,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.55,819.95,0.64
7242-QZLXF,1,Male,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.3,25.3,0.83
7243-LCGGZ,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,20.9,0.69
7244-KXYZN,0,Female,0,0,0,24,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.45,527.35,0.67
7244-QWYHG,0,Male,0,1,0,50,0,0,DSL,1,0,0,1,1,0,One year,1,Bank transfer (automatic),44.45,2188.45,1.46
7245-JMTTQ,0,Female,0,0,0,51,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,111.5,5703.25,3.66
7245-NIIWQ,0,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.85,199.85,2.29
7246-ZGQDF,0,Female,0,0,1,1,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.5,54.5,1.79
7247-XOZPB,0,Male,0,1,0,53,1,1,DSL,1,0,1,1,1,0,One year,0,Bank transfer (automatic),77.4,4155.95,2.54
7248-VZQLC,1,Female,1,0,0,47,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),85.2,3969.35,2.8
7249-WBIYX,1,Male,0,1,0,10,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.6,813.85,2.81
7250-EQKIY,1,Female,0,1,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,50.45,50.45,1.66
7251-LJBQN,0,Female,1,0,0,40,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),103.75,4188.4,3.41
7251-XFOIL,0,Female,0,0,0,61,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Mailed check,89.2,5500.6,2.93
7252-NTGSS,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.15,45.15,1.48
7253-UVNDW,1,Female,0,0,0,46,1,0,DSL,0,0,1,1,0,0,Two year,0,Credit card (automatic),54.35,2460.15,1.79
7254-IQWOZ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.65,69.65,2.29
7255-SSFBC,0,Male,0,1,1,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),112.25,8041.65,3.69
7266-GSSJX,0,Male,0,1,1,11,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.45,250.8,0.67
7267-FRMJW,0,Female,0,1,1,25,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.1,486.05,0.66
7268-IGMFD,0,Male,1,0,0,18,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Bank transfer (automatic),93.9,1743.9,3.08
7268-WNTCP,0,Male,0,1,1,62,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.45,1297.35,0.67
7269-JISCY,0,Female,0,0,0,55,1,0,DSL,0,0,0,0,0,0,One year,0,Bank transfer (automatic),45.05,2462.6,1.48
7270-BDIOA,1,Female,0,0,0,22,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,90.0,1993.8,2.96
7271-AJDTL,0,Female,0,1,0,55,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),94.45,5073.1,3.1
7272-QDCKA,0,Male,0,0,0,28,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,100.2,2688.45,3.29
7273-TEFQD,1,Male,1,0,0,3,0,0,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,41.15,132.2,1.35
7274-CGTOD,0,Male,0,0,0,62,0,0,DSL,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),43.7,2618.3,1.44
7274-RTAPZ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.55,90.55,2.97
7277-KAMWT,0,Male,0,0,0,13,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.0,268.45,0.66
7277-OZCGZ,0,Female,0,0,0,22,1,0,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Electronic check,89.05,1886.25,2.93
7278-CKDNC,0,Male,1,0,0,24,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.5,2088.45,2.64
7278-VXADF,0,Male,1,1,0,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),85.05,1391.15,2.79
7279-BUYWN,1,Female,1,0,0,41,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,113.2,4689.5,3.72
7279-NMVJC,0,Female,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.9,323.15,0.65
7284-BUYEC,0,Female,0,0,0,5,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),50.95,229.4,1.67
7284-ZZLOH,0,Male,0,1,0,45,1,0,DSL,1,0,1,0,0,0,Two year,0,Credit card (automatic),53.3,2296.25,1.75
7285-KLOTR,0,Female,0,1,0,12,1,1,DSL,1,0,1,0,1,1,One year,0,Electronic check,78.85,876.75,2.59
7291-CDTMJ,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.65,19.65,0.65
7293-LSCDV,0,Female,0,1,1,60,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.25,1103.25,0.63
7294-TMAOP,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,90.55,90.55,2.97
7295-EXSMO,0,Female,1,0,0,3,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,75.05,202.9,2.47
7295-JOMMD,1,Female,0,0,1,4,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),98.1,396.3,3.22
7296-PIXQY,0,Female,0,1,1,14,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.2,1046.5,2.31
7297-DVYGA,0,Female,0,0,0,51,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.85,996.95,0.65
7298-IZWLY,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.4,19.4,0.64
7299-GNVPL,0,Female,0,1,1,23,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,0,Mailed check,84.4,1936.85,2.77
7301-ABVAD,0,Female,0,0,0,72,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.6,6350.5,2.84
7302-ZHMHP,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.15,19.15,0.63
7305-PAPOZ,0,Female,1,1,0,31,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.85,2633.4,2.79
7305-ZWMAJ,0,Male,0,1,0,30,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.7,587.1,0.68
7306-YDSOI,0,Male,0,1,1,69,1,0,DSL,1,1,1,0,0,0,Two year,1,Bank transfer (automatic),59.75,4069.9,1.96
7310-EGVHZ,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.2,20.2,0.66
7311-MQJCH,0,Female,0,0,0,5,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.55,99.6,0.64
7312-XSBAT,0,Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,49.75,49.75,1.63
7314-OXENN,1,Male,0,0,0,2,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,82.0,184.65,2.69
7315-WYOAW,0,Male,0,0,0,13,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Electronic check,100.75,1313.25,3.31
7317-GGVPB,1,Male,0,1,0,71,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),108.6,7690.9,3.57
7318-EIVKO,0,Male,0,0,0,8,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,59.25,436.6,1.95
7319-VENRZ,0,Male,0,0,0,7,1,0,DSL,0,0,1,1,1,0,Month-to-month,0,Bank transfer (automatic),64.3,445.95,2.11
7319-ZNRTR,0,Male,0,1,1,25,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.6,411.15,0.64
7321-KKSDU,0,Male,0,0,1,32,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.5,696.8,0.67
7321-PKUYW,1,Female,0,0,0,11,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,0,Electronic check,90.15,987.95,2.96
7321-VGNKU,0,Female,0,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.35,120.25,2.31
7321-ZNSLA,0,Male,0,1,1,13,0,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,40.55,590.35,1.33
7322-OCWHC,0,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),93.05,6735.05,3.06
7325-ENZFI,0,Female,0,0,0,39,0,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),40.3,1630.4,1.32
7326-RIGQZ,0,Male,0,1,1,6,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,377.85,2.29
7328-OWMOM,0,Female,0,0,1,31,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.1,589.25,0.66
7328-ZJAJO,0,Female,0,1,1,59,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.5,1222.65,0.64
7330-WZLNC,1,Female,0,0,0,5,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.8,455.5,2.98
7336-RLLRH,0,Male,0,1,0,27,1,1,DSL,1,0,0,1,1,1,One year,0,Mailed check,80.85,2204.35,2.66
7337-CINUD,0,Female,0,1,1,8,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.5,159.35,0.64
7338-ERIVA,0,Male,0,0,1,39,0,0,DSL,1,0,0,1,1,0,One year,0,Bank transfer (automatic),45.05,1790.6,1.48
7339-POGZN,0,Female,0,0,0,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,50.7,214.55,1.67
7340-EBEMV,0,Male,0,1,0,29,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.15,2265.25,2.63
7340-KEFQE,0,Female,0,1,1,51,0,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),34.2,1782.0,1.12
7341-LXCAF,1,Male,0,1,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.65,301.4,2.45
7343-EOBEU,0,Male,0,1,0,3,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,23.6,89.05,0.78
7346-MEDWM,0,Female,0,0,0,59,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,83.25,4949.1,2.73
7349-ALMUX,0,Male,0,0,0,37,1,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),65.6,2313.8,2.16
7351-KYHQH,0,Female,1,0,0,7,1,0,DSL,0,1,1,0,1,0,Month-to-month,1,Electronic check,64.95,493.65,2.13
7351-MHQVU,0,Female,0,0,0,6,0,0,DSL,1,1,0,1,0,1,Month-to-month,0,Credit card (automatic),50.95,307.6,1.67
7353-YOWFP,0,Female,0,0,0,7,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.25,129.15,0.67
7354-OIJLX,0,Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.85,724.65,2.49
7356-AYNJP,0,Female,0,0,0,4,1,1,No,0,0,0,0,0,0,One year,0,Electronic check,23.9,97.5,0.79
7356-IWLFW,0,Male,0,1,1,46,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.0,3769.7,2.63
7359-PTSXY,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.75,45.75,1.5
7359-SSBJK,1,Female,1,0,0,64,1,0,DSL,1,1,0,1,1,0,Two year,1,Credit card (automatic),70.2,4481.0,2.31
7359-WWYJV,0,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),114.45,8375.05,3.76
7361-YPXFS,0,Female,1,0,0,28,1,1,DSL,0,1,1,1,0,0,Month-to-month,0,Bank transfer (automatic),64.45,1867.6,2.12
7363-QTBIW,0,Female,0,1,0,9,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.75,769.1,2.62
7365-BVCJH,0,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.4,24.4,0.8
7369-TRPFD,0,Male,0,0,0,19,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,18.8,279.2,0.62
7372-IVBIM,0,Male,0,1,1,4,1,0,DSL,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),61.45,229.55,2.02
7375-WMVMT,0,Male,1,1,0,71,1,0,Fiber optic,0,1,1,1,0,1,Two year,1,Credit card (automatic),95.5,6707.15,3.14
7377-DMMRI,1,Male,0,0,0,2,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,47.8,92.45,1.57
7379-FNIUJ,0,Male,0,0,0,2,1,0,Fiber optic,1,1,0,0,1,1,Month-to-month,0,Electronic check,100.2,198.5,3.29
7379-POKDZ,1,Male,0,1,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,208.85,2.31
7382-DFJTU,0,Male,0,0,0,18,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Credit card (automatic),55.2,1058.1,1.81
7384-GHBPI,1,Male,0,1,0,3,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.15,99.75,1.15
7389-KBFIT,0,Female,0,1,1,2,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,30.25,63.75,0.99
